timestamp,ambient_temp,total_load_kw,p1_critical_kw,p2_essential_kw,p3_deferrable_kw,p4_noncritical_kw
2019-09-01 06:00:00,28.0,1661.52,498.46,581.53,332.3,249.23
2019-09-01 06:15:00,28.0,1678.54,503.56,587.49,335.71,251.78
2019-09-01 06:30:00,28.0,1668.4,500.52,583.94,333.68,250.26
2019-09-01 06:45:00,29.0,1651.18,495.35,577.91,330.24,247.68
2019-09-01 07:00:00,29.0,1701.44,510.43,595.5,340.29,255.22
2019-09-01 07:15:00,30.0,1676.86,503.06,586.9,335.37,251.53
2019-09-01 07:30:00,30.0,1657.5,497.25,580.12,331.5,248.62
2019-09-01 07:45:00,30.0,1697.78,509.33,594.22,339.56,254.67
2019-09-01 08:00:00,30.0,1697.78,509.33,594.22,339.56,254.67
2019-09-01 08:15:00,30.0,1659.99,498.0,581.0,332.0,249.0
2019-09-01 08:30:00,31.0,1683.92,505.18,589.37,336.78,252.59
2019-09-01 08:45:00,31.0,1652.72,495.82,578.45,330.54,247.91
2019-09-01 09:00:00,32.0,1706.64,511.99,597.32,341.33,256.0
2019-09-01 09:15:00,32.0,1777.43,533.23,622.1,355.49,266.61
2019-09-01 09:30:00,33.0,1698.6,509.58,594.51,339.72,254.79
2019-09-01 09:45:00,33.0,1727.61,518.28,604.66,345.52,259.14
2019-09-01 10:00:00,33.0,1798.23,539.47,629.38,359.65,269.73
2019-09-01 10:15:00,34.0,1793.93,538.18,627.88,358.79,269.09
2019-09-01 10:30:00,34.0,1877.28,563.18,657.05,375.46,281.59
2019-09-01 10:44:00,34.0,1877.28,563.18,657.05,375.46,281.59
2019-09-01 10:46:00,34.0,2069.5,620.85,724.32,413.9,310.42
2019-09-01 11:00:00,35.0,2062.68,618.8,721.94,412.54,309.4
2019-09-01 11:15:00,36.0,1992.2,597.66,697.27,398.44,298.83
2019-09-01 11:30:00,36.0,2092.68,627.8,732.44,418.54,313.9
2019-09-01 11:45:00,36.0,2203.95,661.18,771.38,440.79,330.59
2019-09-01 12:00:00,36.0,2174.93,652.48,761.23,434.99,326.24
2019-09-01 12:15:00,36.0,2216.2,664.86,775.67,443.24,332.43
2019-09-01 12:30:00,36.0,2281.48,684.44,798.52,456.3,342.22
2019-09-01 12:45:00,36.0,2267.84,680.35,793.74,453.57,340.18
2019-09-01 13:00:00,36.0,2281.38,684.41,798.48,456.28,342.21
2019-09-01 14:09:00,36.0,2281.38,684.41,798.48,456.28,342.21
2019-09-01 14:10:00,36.0,2243.91,673.17,785.37,448.78,336.59
2019-09-01 14:16:00,36.0,1784.24,535.27,624.48,356.85,267.64
2019-09-01 14:30:00,35.0,2139.0,641.7,748.65,427.8,320.85
2019-09-01 14:45:00,35.0,2220.94,666.28,777.33,444.19,333.14
2019-09-01 15:00:00,38.0,2308.04,692.41,807.81,461.61,346.21
2019-09-01 15:15:00,39.0,2273.08,681.92,795.58,454.62,340.96
2019-09-01 15:30:00,37.0,2236.46,670.94,782.76,447.29,335.47
2019-09-01 15:45:00,36.0,2213.67,664.1,774.78,442.73,332.05
2019-09-01 16:00:00,35.0,2222.14,666.64,777.75,444.43,333.32
2019-09-01 16:15:00,34.0,2176.57,652.97,761.8,435.31,326.49
2019-09-01 16:30:00,34.0,2205.72,661.72,772.0,441.14,330.86
2019-09-01 16:45:00,34.0,2038.68,611.6,713.54,407.74,305.8
2019-09-01 17:00:00,34.0,2102.19,630.66,735.77,420.44,315.33
2019-09-01 17:15:00,33.0,2085.44,625.63,729.9,417.09,312.82
2019-09-01 17:30:00,33.0,2169.32,650.8,759.26,433.86,325.4
2019-09-01 17:45:00,33.0,2258.36,677.51,790.43,451.67,338.75
2019-09-01 18:00:00,33.0,2323.88,697.16,813.36,464.78,348.58
2019-09-01 18:15:00,33.0,2623.22,786.97,918.13,524.64,393.48
2019-09-01 18:30:00,33.0,2623.22,786.97,918.13,524.64,393.48
2019-09-01 18:45:00,32.0,2469.66,740.9,864.38,493.93,370.45
2019-09-01 19:00:00,32.0,2446.44,733.93,856.25,489.29,366.97
2019-09-01 19:15:00,32.0,2454.27,736.28,858.99,490.85,368.14
2019-09-01 19:30:00,32.0,2412.75,723.82,844.46,482.55,361.91
2019-09-01 19:45:00,32.0,2378.43,713.53,832.45,475.69,356.76
2019-09-01 20:00:00,32.0,2367.89,710.37,828.76,473.58,355.18
2019-09-01 20:15:00,31.0,2261.93,678.58,791.68,452.39,339.29
2019-09-01 20:30:00,31.0,2210.59,663.18,773.71,442.12,331.59
2019-09-01 20:45:00,31.0,2106.57,631.97,737.3,421.31,315.99
2019-09-01 21:00:00,30.0,2258.02,677.41,790.31,451.6,338.7
2019-09-01 21:15:00,30.0,2307.8,692.34,807.73,461.56,346.17
2019-09-01 21:30:00,30.0,2352.1,705.63,823.23,470.42,352.82
2019-09-01 21:45:00,29.0,2380.08,714.02,833.03,476.02,357.01
2019-09-01 22:00:00,29.0,2453.9,736.17,858.86,490.78,368.08
2019-09-01 22:15:00,29.0,2334.07,700.22,816.92,466.81,350.11
2019-09-01 22:30:00,29.0,2282.98,684.89,799.04,456.6,342.45
2019-09-01 22:45:00,28.0,2177.34,653.2,762.07,435.47,326.6
2019-09-01 23:00:00,27.0,2133.94,640.18,746.88,426.79,320.09
2019-09-01 23:15:00,28.0,1945.3,583.59,680.85,389.06,291.79
2019-09-01 23:30:00,28.0,2100.76,630.23,735.27,420.15,315.11
2019-09-01 23:45:00,28.0,2117.07,635.12,740.97,423.41,317.56
2019-09-02 00:00:00,28.0,2079.82,623.95,727.94,415.96,311.97
2019-09-02 00:15:00,28.0,2073.88,622.16,725.86,414.78,311.08
2019-09-02 00:30:00,28.0,2046.24,613.87,716.18,409.25,306.94
2019-09-02 00:45:00,28.0,2041.62,612.49,714.57,408.32,306.24
2019-09-02 01:00:00,28.0,2022.22,606.67,707.78,404.44,303.33
2019-09-02 01:15:00,28.0,1976.1,592.83,691.63,395.22,296.41
2019-09-02 01:30:00,28.0,1940.16,582.05,679.06,388.03,291.02
2019-09-02 01:45:00,28.0,1919.86,575.96,671.95,383.97,287.98
2019-09-02 02:00:00,28.0,1946.96,584.09,681.44,389.39,292.04
2019-09-02 02:15:00,28.0,1906.76,572.03,667.37,381.35,286.01
2019-09-02 02:30:00,28.0,1916.96,575.09,670.94,383.39,287.54
2019-09-02 02:45:00,28.0,1902.98,570.89,666.04,380.6,285.45
2019-09-02 03:00:00,28.0,1853.96,556.19,648.89,370.79,278.09
2019-09-02 03:15:00,28.0,1866.64,559.99,653.32,373.33,280.0
2019-09-02 03:30:00,28.0,1835.18,550.55,642.31,367.04,275.28
2019-09-02 03:45:00,28.0,1771.36,531.41,619.98,354.27,265.7
2019-09-02 04:00:00,28.0,1804.82,541.45,631.69,360.96,270.72
2019-09-02 04:15:00,28.0,1742.24,522.67,609.78,348.45,261.34
2019-09-02 04:30:00,28.0,1712.02,513.61,599.21,342.4,256.8
2019-09-02 04:45:00,28.0,1754.22,526.27,613.98,350.84,263.13
2019-09-02 05:00:00,28.0,1751.88,525.56,613.16,350.38,262.78
2019-09-02 05:15:00,28.0,1748.34,524.5,611.92,349.67,262.25
2019-09-02 05:30:00,28.0,1791.14,537.34,626.9,358.23,268.67
2019-09-02 05:45:00,28.0,1746.99,524.1,611.45,349.4,262.05
2019-09-02 06:00:00,28.0,1753.56,526.07,613.75,350.71,263.03
2019-09-02 06:15:00,28.0,1720.16,516.05,602.06,344.03,258.02
2019-09-02 06:30:00,28.0,1725.6,517.68,603.96,345.12,258.84
2019-09-02 06:45:00,29.0,1720.74,516.22,602.26,344.15,258.11
2019-09-02 07:00:00,29.0,1696.78,509.03,593.87,339.36,254.52
2019-09-02 07:15:00,29.0,1650.88,495.26,577.81,330.18,247.63
2019-09-02 07:30:00,29.0,1725.93,517.78,604.08,345.19,258.89
2019-09-02 07:45:00,29.0,1805.26,541.58,631.84,361.05,270.79
2019-09-02 08:00:00,30.0,1721.18,516.35,602.41,344.24,258.18
2019-09-02 08:15:00,30.0,1724.25,517.28,603.49,344.85,258.64
2019-09-02 08:30:00,30.0,1757.06,527.12,614.97,351.41,263.56
2019-09-02 08:45:00,31.0,1757.46,527.24,615.11,351.49,263.62
2019-09-02 09:00:00,32.0,1777.04,533.11,621.96,355.41,266.56
2019-09-02 09:15:00,32.0,1785.57,535.67,624.95,357.11,267.84
2019-09-02 09:30:00,32.0,1825.5,547.65,638.92,365.1,273.82
2019-09-02 09:45:00,32.0,1816.14,544.84,635.65,363.23,272.42
2019-09-02 10:00:00,33.0,1853.56,556.07,648.75,370.71,278.03
2019-09-02 10:15:00,33.0,2009.07,602.72,703.17,401.81,301.36
2019-09-02 10:30:00,34.0,2164.83,649.45,757.69,432.97,324.72
2019-09-02 10:45:00,34.0,2287.96,686.39,800.79,457.59,343.19
2019-09-02 11:00:00,34.0,2320.5,696.15,812.18,464.1,348.08
2019-09-02 11:15:00,34.0,2320.26,696.08,812.09,464.05,348.04
2019-09-02 11:30:00,34.0,2437.48,731.24,853.12,487.5,365.62
2019-09-02 11:45:00,34.0,2400.51,720.15,840.18,480.1,360.08
2019-09-02 12:00:00,35.0,2354.37,706.31,824.03,470.87,353.16
2019-09-02 12:15:00,36.0,2425.86,727.76,849.05,485.17,363.88
2019-09-02 12:30:00,36.0,2413.6,724.08,844.76,482.72,362.04
2019-09-02 12:45:00,36.0,2500.32,750.1,875.11,500.06,375.05
2019-09-02 13:00:00,37.0,2507.91,752.37,877.77,501.58,376.19
2019-09-02 13:15:00,35.0,2404.78,721.43,841.67,480.96,360.72
2019-09-02 13:30:00,36.0,2451.6,735.48,858.06,490.32,367.74
2019-09-02 13:45:00,37.0,2534.56,760.37,887.1,506.91,380.18
2019-09-02 14:00:00,38.0,2585.55,775.67,904.94,517.11,387.83
2019-09-02 14:15:00,39.0,2534.43,760.33,887.05,506.89,380.16
2019-09-02 14:30:00,38.0,2566.98,770.09,898.44,513.4,385.05
2019-09-02 14:45:00,36.0,2542.52,762.76,889.88,508.5,381.38
2019-09-02 15:00:00,36.0,2603.43,781.03,911.2,520.69,390.51
2019-09-02 15:15:00,39.0,2589.36,776.81,906.28,517.87,388.4
2019-09-02 15:30:00,41.0,2544.7,763.41,890.64,508.94,381.7
2019-09-02 15:45:00,39.0,2594.01,778.2,907.9,518.8,389.1
2019-09-02 16:00:00,39.0,2568.15,770.44,898.85,513.63,385.22
2019-09-02 16:15:00,36.0,2557.86,767.36,895.25,511.57,383.68
2019-09-02 16:30:00,35.0,2651.27,795.38,927.94,530.25,397.69
2019-09-02 16:45:00,34.0,2553.89,766.17,893.86,510.78,383.08
2019-09-02 17:00:00,34.0,2635.36,790.61,922.38,527.07,395.3
2019-09-02 17:15:00,34.0,2776.2,832.86,971.67,555.24,416.43
2019-09-02 17:30:00,33.0,2709.21,812.76,948.22,541.84,406.38
2019-09-02 17:45:00,33.0,2775.81,832.74,971.53,555.16,416.37
2019-09-02 18:00:00,32.0,2804.44,841.33,981.55,560.89,420.67
2019-09-02 18:15:00,32.0,2804.44,841.33,981.55,560.89,420.67
2019-09-02 18:30:00,32.0,2804.44,841.33,981.55,560.89,420.67
2019-09-02 18:45:00,32.0,2914.71,874.41,1020.15,582.94,437.21
2019-09-02 19:00:00,32.0,2897.16,869.15,1014.01,579.43,434.57
2019-09-02 19:15:00,31.0,2885.16,865.55,1009.81,577.03,432.77
2019-09-02 19:30:00,31.0,2885.16,865.55,1009.81,577.03,432.77
2019-09-02 19:45:00,31.0,2856.46,856.94,999.76,571.29,428.47
2019-09-02 20:00:00,31.0,2843.04,852.91,995.06,568.61,426.46
2019-09-02 20:15:00,31.0,2855.2,856.56,999.32,571.04,428.28
2019-09-02 20:30:00,31.0,2731.35,819.4,955.97,546.27,409.7
2019-09-02 20:45:00,29.0,2722.64,816.79,952.92,544.53,408.4
2019-09-02 21:00:00,27.0,2545.65,763.7,890.98,509.13,381.85
2019-09-02 21:15:00,27.0,2450.0,735.0,857.5,490.0,367.5
2019-09-02 21:30:00,26.0,2278.64,683.59,797.52,455.73,341.8
2019-09-02 21:45:00,27.0,2247.54,674.26,786.64,449.51,337.13
2019-09-02 22:00:00,27.0,2120.07,636.02,742.02,424.01,318.01
2019-09-02 22:05:00,27.0,2120.07,636.02,742.02,424.01,318.01
2019-09-02 22:15:00,27.0,2097.0,629.1,733.95,419.4,314.55
2019-09-02 22:30:00,27.0,2094.02,628.21,732.91,418.8,314.1
2019-09-02 22:45:00,27.0,2104.4,631.32,736.54,420.88,315.66
2019-09-02 23:00:00,27.0,2197.29,659.19,769.05,439.46,329.59
2019-09-02 23:15:00,27.0,2199.68,659.9,769.89,439.94,329.95
2019-09-02 23:30:00,27.0,2141.76,642.53,749.62,428.35,321.26
2019-09-02 23:45:00,27.0,2215.92,664.78,775.57,443.18,332.39
2019-09-03 00:00:00,27.0,2015.97,604.79,705.59,403.19,302.4
2019-09-03 00:15:00,27.0,2033.28,609.98,711.65,406.66,304.99
2019-09-03 00:30:00,27.0,2051.24,615.37,717.93,410.25,307.69
2019-09-03 00:45:00,27.0,2039.07,611.72,713.67,407.81,305.86
2019-09-03 01:00:00,27.0,1958.24,587.47,685.38,391.65,293.74
2019-09-03 01:15:00,27.0,1968.92,590.68,689.12,393.78,295.34
2019-09-03 01:30:00,27.0,1970.08,591.02,689.53,394.02,295.51
2019-09-03 01:45:00,27.0,1883.14,564.94,659.1,376.63,282.47
2019-09-03 02:00:00,26.0,1861.11,558.33,651.39,372.22,279.17
2019-09-03 02:15:00,26.0,1891.43,567.43,662.0,378.29,283.71
2019-09-03 02:30:00,26.0,1802.54,540.76,630.89,360.51,270.38
2019-09-03 02:45:00,27.0,1825.1,547.53,638.78,365.02,273.76
2019-09-03 03:00:00,26.0,1791.14,537.34,626.9,358.23,268.67
2019-09-03 03:15:00,26.0,1755.86,526.76,614.55,351.17,263.38
2019-09-03 03:30:00,27.0,1814.52,544.36,635.08,362.9,272.18
2019-09-03 03:45:00,27.0,1774.89,532.47,621.21,354.98,266.23
2019-09-03 04:00:00,27.0,1697.7,509.31,594.19,339.54,254.66
2019-09-03 04:15:00,26.0,1686.6,505.98,590.31,337.32,252.99
2019-09-03 04:30:00,26.0,1683.4,505.02,589.19,336.68,252.51
2019-09-03 04:45:00,26.0,1667.49,500.25,583.62,333.5,250.12
2019-09-03 05:00:00,26.0,1662.64,498.79,581.92,332.53,249.4
2019-09-03 05:15:00,26.0,1656.99,497.1,579.95,331.4,248.55
2019-09-03 05:30:00,27.0,1650.22,495.07,577.58,330.04,247.53
2019-09-03 05:45:00,27.0,1645.6,493.68,575.96,329.12,246.84
2019-09-03 06:00:00,27.0,1575.57,472.67,551.45,315.11,236.34
2019-09-03 06:15:00,27.0,1612.58,483.77,564.4,322.52,241.89
2019-09-03 06:30:00,27.0,1624.16,487.25,568.46,324.83,243.62
2019-09-03 06:45:00,28.0,1632.0,489.6,571.2,326.4,244.8
2019-09-03 07:00:00,28.0,1594.08,478.22,557.93,318.82,239.11
2019-09-03 07:15:00,28.0,1575.78,472.73,551.52,315.16,236.37
2019-09-03 07:30:00,29.0,1653.02,495.91,578.56,330.6,247.95
2019-09-03 07:45:00,29.0,1665.87,499.76,583.05,333.17,249.88
2019-09-03 08:00:00,30.0,1765.12,529.54,617.79,353.02,264.77
2019-09-03 08:15:00,30.0,1668.74,500.62,584.06,333.75,250.31
2019-09-03 08:30:00,31.0,1736.79,521.04,607.88,347.36,260.52
2019-09-03 08:45:00,31.0,1671.14,501.34,584.9,334.23,250.67
2019-09-03 09:00:00,32.0,1715.44,514.63,600.4,343.09,257.32
2019-09-03 09:15:00,32.0,1804.0,541.2,631.4,360.8,270.6
2019-09-03 09:30:00,32.0,1792.46,537.74,627.36,358.49,268.87
2019-09-03 09:45:00,33.0,1849.47,554.84,647.31,369.89,277.42
2019-09-03 10:00:00,33.0,1934.94,580.48,677.23,386.99,290.24
2019-09-03 10:15:00,33.0,2033.18,609.95,711.61,406.64,304.98
2019-09-03 10:30:00,34.0,2120.7,636.21,742.24,424.14,318.1
2019-09-03 10:45:00,34.0,2259.1,677.73,790.68,451.82,338.86
2019-09-03 11:00:00,34.0,2272.88,681.86,795.51,454.58,340.93
2019-09-03 11:15:00,34.0,2270.55,681.17,794.69,454.11,340.58
2019-09-03 11:30:00,34.0,2375.25,712.58,831.34,475.05,356.29
2019-09-03 11:45:00,34.0,2386.22,715.87,835.18,477.24,357.93
2019-09-03 12:00:00,36.0,2416.9,725.07,845.92,483.38,362.54
2019-09-03 12:15:00,36.0,2483.58,745.07,869.25,496.72,372.54
2019-09-03 12:30:00,36.0,2525.88,757.76,884.06,505.18,378.88
2019-09-03 12:45:00,37.0,2466.6,739.98,863.31,493.32,369.99
2019-09-03 13:00:00,37.0,2625.99,787.8,919.1,525.2,393.9
2019-09-03 13:12:00,37.0,2625.99,787.8,919.1,525.2,393.9
2019-09-03 13:15:00,38.0,2535.87,760.76,887.55,507.17,380.38
2019-09-03 13:23:00,39.0,2547.87,764.36,891.75,509.57,382.18
2019-09-03 13:30:00,37.0,2605.14,781.54,911.8,521.03,390.77
2019-09-03 13:45:00,35.0,2634.44,790.33,922.05,526.89,395.17
2019-09-03 14:00:00,38.0,2659.58,797.87,930.85,531.92,398.94
2019-09-03 14:15:00,39.0,2640.03,792.01,924.01,528.01,396.0
2019-09-03 14:30:00,39.0,2598.64,779.59,909.52,519.73,389.8
2019-09-03 14:35:00,40.0,2610.64,783.19,913.72,522.13,391.6
2019-09-03 14:40:00,40.0,2610.64,783.19,913.72,522.13,391.6
2019-09-03 14:42:00,40.0,2610.64,783.19,913.72,522.13,391.6
2019-09-03 14:45:00,40.0,2774.54,832.36,971.09,554.91,416.18
2019-09-03 15:00:00,39.0,2747.9,824.37,961.76,549.58,412.18
2019-09-03 15:08:00,39.0,2747.9,824.37,961.76,549.58,412.18
2019-09-03 15:15:00,37.0,2707.41,812.22,947.59,541.48,406.11
2019-09-03 15:30:00,39.0,2734.47,820.34,957.06,546.89,410.17
2019-09-03 15:45:00,39.0,2565.81,769.74,898.03,513.16,384.87
2019-09-03 16:00:00,38.0,2575.76,772.73,901.52,515.15,386.36
2019-09-03 16:15:00,35.0,2617.59,785.28,916.16,523.52,392.64
2019-09-03 16:30:00,34.0,2518.54,755.56,881.49,503.71,377.78
2019-09-03 16:45:00,34.0,2440.53,732.16,854.19,488.11,366.08
2019-09-03 17:00:00,34.0,2541.99,762.6,889.7,508.4,381.3
2019-09-03 17:15:00,34.0,2601.35,780.4,910.47,520.27,390.2
2019-09-03 17:30:00,33.0,2649.82,794.95,927.44,529.96,397.47
2019-09-03 17:45:00,32.0,2790.54,837.16,976.69,558.11,418.58
2019-09-03 18:00:00,32.0,2982.46,894.74,1043.86,596.49,447.37
2019-09-03 18:15:00,32.0,2852.18,855.65,998.26,570.44,427.83
2019-09-03 18:30:00,31.0,2985.62,895.69,1044.97,597.12,447.84
2019-09-03 18:45:00,31.0,2844.12,853.24,995.44,568.82,426.62
2019-09-03 19:00:00,31.0,2794.96,838.49,978.24,558.99,419.24
2019-09-03 19:15:00,31.0,2712.32,813.7,949.31,542.46,406.85
2019-09-03 19:30:00,31.0,2763.96,829.19,967.39,552.79,414.59
2019-09-03 19:45:00,30.0,2835.38,850.61,992.38,567.08,425.31
2019-09-03 20:00:00,30.0,2797.05,839.12,978.97,559.41,419.56
2019-09-03 20:15:00,30.0,2807.92,842.38,982.77,561.58,421.19
2019-09-03 20:30:00,30.0,2682.7,804.81,938.94,536.54,402.4
2019-09-03 20:45:00,30.0,2723.55,817.06,953.24,544.71,408.53
2019-09-03 21:00:00,30.0,2564.49,769.35,897.57,512.9,384.67
2019-09-03 21:15:00,30.0,2585.62,775.69,904.97,517.12,387.84
2019-09-03 21:30:00,30.0,2469.9,740.97,864.46,493.98,370.48
2019-09-03 21:45:00,30.0,2379.38,713.81,832.78,475.88,356.91
2019-09-03 22:00:00,29.0,2284.09,685.23,799.43,456.82,342.61
2019-09-03 22:15:00,29.0,2270.93,681.28,794.83,454.19,340.64
2019-09-03 22:30:00,29.0,2251.4,675.42,787.99,450.28,337.71
2019-09-03 22:45:00,29.0,2270.13,681.04,794.55,454.03,340.52
2019-09-03 23:00:00,29.0,2157.12,647.14,754.99,431.42,323.57
2019-09-03 23:15:00,29.0,2204.18,661.25,771.46,440.84,330.63
2019-09-03 23:30:00,29.0,2160.14,648.04,756.05,432.03,324.02
2019-09-03 23:45:00,29.0,2111.45,633.43,739.01,422.29,316.72
2019-09-04 00:00:00,29.0,2090.37,627.11,731.63,418.07,313.56
2019-09-04 00:15:00,29.0,2072.97,621.89,725.54,414.59,310.95
2019-09-04 00:30:00,29.0,2097.44,629.23,734.1,419.49,314.62
2019-09-04 00:45:00,29.0,2043.75,613.12,715.31,408.75,306.56
2019-09-04 01:00:00,28.0,2061.22,618.37,721.43,412.24,309.18
2019-09-04 01:15:00,28.0,1963.02,588.91,687.06,392.6,294.45
2019-09-04 01:30:00,28.0,1952.98,585.89,683.54,390.6,292.95
2019-09-04 01:45:00,28.0,1938.82,581.65,678.59,387.76,290.82
2019-09-04 02:00:00,28.0,1957.3,587.19,685.06,391.46,293.59
2019-09-04 02:15:00,28.0,2012.7,603.81,704.44,402.54,301.9
2019-09-04 02:30:00,28.0,1993.78,598.13,697.82,398.76,299.07
2019-09-04 02:45:00,28.0,1894.44,568.33,663.05,378.89,284.17
2019-09-04 03:00:00,28.0,1880.0,564.0,658.0,376.0,282.0
2019-09-04 03:15:00,28.0,1877.48,563.24,657.12,375.5,281.62
2019-09-04 03:30:00,28.0,1999.71,599.91,699.9,399.94,299.96
2019-09-04 03:45:00,28.0,1886.13,565.84,660.15,377.23,282.92
2019-09-04 04:00:00,27.0,1870.86,561.26,654.8,374.17,280.63
2019-09-04 04:15:00,27.0,1854.32,556.3,649.01,370.86,278.15
2019-09-04 04:30:00,27.0,1832.12,549.64,641.24,366.42,274.82
2019-09-04 04:45:00,27.0,1815.2,544.56,635.32,363.04,272.28
2019-09-04 05:00:00,27.0,1676.76,503.03,586.87,335.35,251.51
2019-09-04 05:15:00,27.0,1701.86,510.56,595.65,340.37,255.28
2019-09-04 05:30:00,27.0,1624.42,487.33,568.55,324.88,243.66
2019-09-04 05:45:00,28.0,1649.38,494.81,577.28,329.88,247.41
2019-09-04 06:00:00,28.0,1616.76,485.03,565.87,323.35,242.51
2019-09-04 06:15:00,28.0,1638.76,491.63,573.57,327.75,245.81
2019-09-04 06:30:00,28.0,1618.38,485.51,566.43,323.68,242.76
2019-09-04 06:45:00,28.0,1621.48,486.44,567.52,324.3,243.22
2019-09-04 07:00:00,29.0,1633.34,490.0,571.67,326.67,245.0
2019-09-04 07:15:00,29.0,1650.22,495.07,577.58,330.04,247.53
2019-09-04 07:30:00,29.0,1649.42,494.83,577.3,329.88,247.41
2019-09-04 07:45:00,30.0,1766.13,529.84,618.15,353.23,264.92
2019-09-04 08:00:00,30.0,1678.53,503.56,587.49,335.71,251.78
2019-09-04 08:15:00,31.0,1766.72,530.02,618.35,353.34,265.01
2019-09-04 08:30:00,31.0,1739.85,521.95,608.95,347.97,260.98
2019-09-04 08:45:00,31.0,1771.7,531.51,620.1,354.34,265.76
2019-09-04 09:00:00,31.0,1866.33,559.9,653.22,373.27,279.95
2019-09-04 09:15:00,32.0,1850.73,555.22,647.76,370.15,277.61
2019-09-04 09:30:00,32.0,1852.22,555.67,648.28,370.44,277.83
2019-09-04 09:45:00,33.0,1871.55,561.46,655.04,374.31,280.73
2019-09-04 10:00:00,33.0,1988.46,596.54,695.96,397.69,298.27
2019-09-04 10:15:00,33.0,1996.78,599.03,698.87,399.36,299.52
2019-09-04 10:30:00,33.0,2021.78,606.53,707.62,404.36,303.27
2019-09-04 10:45:00,34.0,2117.93,635.38,741.28,423.59,317.69
2019-09-04 11:00:00,34.0,2251.56,675.47,788.05,450.31,337.73
2019-09-04 11:15:00,34.0,2388.48,716.54,835.97,477.7,358.27
2019-09-04 11:30:00,34.0,2420.72,726.22,847.25,484.14,363.11
2019-09-04 11:45:00,35.0,2428.28,728.48,849.9,485.66,364.24
2019-09-04 12:00:00,35.0,2485.1,745.53,869.78,497.02,372.76
2019-09-04 12:15:00,34.0,2468.56,740.57,864.0,493.71,370.28
2019-09-04 12:30:00,35.0,2437.54,731.26,853.14,487.51,365.63
2019-09-04 12:45:00,36.0,2449.54,734.86,857.34,489.91,367.43
2019-09-04 13:00:00,37.0,2530.35,759.1,885.62,506.07,379.55
2019-09-04 13:15:00,35.0,2494.62,748.39,873.12,498.92,374.19
2019-09-04 13:30:00,35.0,2539.24,761.77,888.73,507.85,380.89
2019-09-04 13:45:00,34.0,2479.12,743.74,867.69,495.82,371.87
2019-09-04 14:01:00,35.0,2491.12,747.34,871.89,498.22,373.67
2019-09-04 14:15:00,35.0,2407.36,722.21,842.58,481.47,361.1
2019-09-04 14:30:00,36.0,2534.82,760.45,887.19,506.96,380.22
2019-09-04 14:45:00,36.0,2591.98,777.59,907.19,518.4,388.8
2019-09-04 15:00:00,37.0,2546.49,763.95,891.27,509.3,381.97
2019-09-04 15:15:00,35.0,2470.62,741.19,864.72,494.12,370.59
2019-09-04 15:30:00,36.0,2472.84,741.85,865.49,494.57,370.93
2019-09-04 15:45:00,35.0,2420.7,726.21,847.24,484.14,363.1
2019-09-04 16:00:00,34.0,2388.36,716.51,835.93,477.67,358.25
2019-09-04 16:15:00,33.0,2480.62,744.19,868.22,496.12,372.09
2019-09-04 16:30:00,33.0,2526.06,757.82,884.12,505.21,378.91
2019-09-04 16:45:00,33.0,2519.1,755.73,881.68,503.82,377.86
2019-09-04 17:00:00,33.0,2518.24,755.47,881.38,503.65,377.74
2019-09-04 17:11:00,33.0,2518.24,755.47,881.38,503.65,377.74
2019-09-04 17:15:00,33.0,2655.84,796.75,929.54,531.17,398.38
2019-09-04 17:30:00,32.0,2735.14,820.54,957.3,547.03,410.27
2019-09-04 17:45:00,32.0,2778.26,833.48,972.39,555.65,416.74
2019-09-04 18:00:00,32.0,3098.08,929.42,1084.33,619.62,464.71
2019-09-04 18:15:00,32.0,3030.15,909.04,1060.55,606.03,454.52
2019-09-04 18:30:00,32.0,2924.2,877.26,1023.47,584.84,438.63
2019-09-04 18:45:00,32.0,2819.44,845.83,986.8,563.89,422.92
2019-09-04 19:00:00,32.0,2901.32,870.4,1015.46,580.26,435.2
2019-09-04 19:15:00,32.0,2929.22,878.77,1025.23,585.84,439.38
2019-09-04 19:31:00,31.0,2339.1,701.73,818.68,467.82,350.86
2019-09-04 19:45:00,31.0,2719.7,815.91,951.89,543.94,407.96
2019-09-04 20:00:00,31.0,2795.88,838.76,978.56,559.18,419.38
2019-09-04 20:15:00,31.0,2715.39,814.62,950.39,543.08,407.31
2019-09-04 20:30:00,31.0,2654.68,796.4,929.14,530.94,398.2
2019-09-04 20:45:00,30.0,2538.57,761.57,888.5,507.71,380.79
2019-09-04 21:00:00,30.0,2519.04,755.71,881.66,503.81,377.86
2019-09-04 21:15:00,30.0,2516.84,755.05,880.89,503.37,377.53
2019-09-04 21:30:00,30.0,2340.72,702.22,819.25,468.14,351.11
2019-09-04 21:45:00,30.0,2295.02,688.51,803.26,459.0,344.25
2019-09-04 22:00:00,30.0,2150.69,645.21,752.74,430.14,322.6
2019-09-04 22:15:00,29.0,2231.1,669.33,780.88,446.22,334.66
2019-09-04 22:30:00,30.0,2242.0,672.6,784.7,448.4,336.3
2019-09-04 22:45:00,29.0,2169.35,650.8,759.27,433.87,325.4
2019-09-04 23:00:00,29.0,2151.82,645.55,753.14,430.36,322.77
2019-09-04 23:15:00,29.0,2121.84,636.55,742.64,424.37,318.28
2019-09-04 23:30:00,29.0,2121.93,636.58,742.68,424.39,318.29
